vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
2,1,N,11,5,3,1,3.413528524779649
1,1,N,12,6,1,1,1.0444520471478316
2,1,N,9,2,2,0,2.979159968177092
2,2,N,22,0,3,0,7.700910673751908
2,2,N,18,5,4,1,0.5171051137694072
2,1,N,13,4,1,0,9.418090342085968
1,1,N,10,6,2,1,0.9156416951716412
2,2,N,19,3,3,0,1.4488830505513224
2,2,N,22,3,2,0,1.4721865021526623
2,1,N,12,5,1,1,1.917219830611315
2,2,N,19,1,5,0,2.6561644941983373
2,1,N,0,4,4,0,6.487572923014381
1,1,N,12,5,3,1,3.8129300959516383
1,1,N,15,3,4,0,12.157173277974364
1,2,N,4,6,5,1,2.165782092366576
2,1,N,17,2,2,0,2.7309177694238733
2,1,N,20,1,4,0,0.7436914126157862
2,1,N,1,5,1,1,5.619570618049482
1,1,N,8,3,5,0,1.227913426992253
1,1,N,18,1,4,0,2.522319713117439
2,1,N,17,6,5,1,20.939562583905136
1,1,N,15,0,4,0,1.4672522709750864
2,5,N,23,3,4,0,0.6044111097997068
1,2,N,16,1,1,0,2.720798129450272
1,1,N,23,2,3,0,10.817329472238583
2,1,N,1,5,2,1,6.188569216012358
1,1,N,4,5,1,1,3.4527634007333363
2,1,N,11,1,3,0,5.615725372767223
2,1,N,15,0,1,0,6.485258885049987
2,1,N,9,2,5,0,2.3515269242080192
2,1,N,11,6,5,1,1.398174577163613
2,6,N,18,1,3,0,0.2909861248651843
2,1,N,13,3,2,0,1.4484609057483422
2,1,N,10,2,4,0,2.204058207332796
1,2,N,21,3,1,0,0.8406143964210002
1,2,N,14,0,3,0,20.35602639611825
1,1,N,9,0,5,0,1.1251853939110297
2,1,N,23,2,1,0,2.507324048662712
2,1,N,18,2,1,0,5.28376999793912
1,1,N,15,1,3,0,0.5148397223782973
1,1,N,8,2,4,0,1.3402073370977647
1,1,N,15,3,3,0,2.3096315743217626
1,1,N,17,4,5,0,1.0504938127630288
2,1,N,11,5,2,1,1.87870413045708
2,1,N,20,2,2,0,3.3968871513658265
1,1,N,20,1,3,0,1.2251904188605731
2,1,N,1,5,4,1,1.1177480705078662
2,1,N,23,1,4,0,7.673255914207581
2,1,N,19,0,3,0,18.07585422774015
2,1,N,10,1,4,0,6.083794796574582
2,1,N,7,0,1,0,0.9132325453825686
2,4,N,20,2,4,0,0.8384834703602135
2,2,N,17,0,4,0,3.3985077867553857
2,1,N,8,2,4,0,0.7283381809869424
1,2,N,6,2,2,0,1.0174344404183802
2,1,N,4,6,3,1,6.257674612529977
2,5,N,17,1,2,0,0.6743928623794408
2,2,N,20,2,2,0,2.327765519894159
1,1,N,21,6,1,1,2.150442684013096
2,2,N,21,6,5,1,2.4224008390692915
2,2,N,11,3,1,0,7.0110328049848585
2,1,N,14,5,4,1,2.0660014493083083
1,1,N,19,2,4,0,4.955620863241506
2,1,N,14,2,1,0,1.2229189685651536
2,1,N,9,2,5,0,2.2117350814774013
1,1,N,11,1,1,0,0.0
2,5,N,13,0,2,0,2.378536986193549
1,1,N,9,3,5,0,2.4806878275170945
2,3,N,17,1,2,0,0.9877386986583854
2,1,N,8,5,2,1,1.831003061883988
1,1,N,19,4,2,0,2.072198847238393
1,3,N,13,5,2,1,2.560003844806793
2,1,N,21,3,3,0,1.2055598281976108
2,1,N,15,2,4,0,1.180812640603479
2,6,N,17,4,1,0,2.9138756992356387
1,4,N,15,1,2,0,4.512018360772683
1,1,N,3,5,4,1,2.271888720855173
2,5,N,7,1,2,0,15.340386561526484
2,1,N,14,0,4,0,1.254667336479805
1,1,N,23,1,1,0,0.983031657265072
2,1,N,8,1,3,0,0.7288335549098774
2,1,N,9,6,1,1,0.3345915353207958
2,1,N,15,0,1,0,1.6386824149262753
2,6,N,8,0,5,0,1.1697622776163723
2,1,N,21,5,4,1,2.0159784921747588
1,1,N,8,1,4,0,2.422089045046228
1,3,N,0,4,4,0,1.8227472878691893
2,1,N,15,3,4,0,1.9227219197149057
2,5,N,0,3,5,0,1.2009001936693038
1,1,N,11,4,4,0,2.5705898335848425
1,2,N,21,0,5,0,0.6910105020734479
1,1,N,7,2,1,0,0.0
2,1,N,15,4,4,0,0.4894953751698606
2,1,N,15,6,2,1,12.777544075588798
2,1,N,15,2,1,0,1.910050341964095
2,2,N,15,2,5,0,1.8547774620474784
1,1,N,4,6,2,1,2.6591085686431644
1,1,N,8,0,3,0,1.803239446289628
1,1,N,5,6,3,1,1.2439359878458338
2,6,N,23,1,4,0,3.47950746875615
1,1,N,9,5,1,1,5.978924934758901
2,1,N,11,4,1,0,1.063149454294675
2,1,N,9,1,4,0,1.041884862695795
2,1,N,18,1,2,0,1.3305207660445224
2,1,N,13,2,5,0,1.2316559170131347
1,1,N,22,3,2,0,1.2568062384360918
2,2,N,1,1,3,0,1.0413086385184434
1,2,N,8,6,4,1,9.94330227602942
2,5,N,21,1,3,0,2.502694226349181
1,1,N,22,0,4,0,9.68452901224723
2,1,N,13,5,3,1,0.239163892387308
1,1,N,9,1,3,0,0.6121916640443862
2,4,N,17,2,2,0,1.0522442672459462
2,2,N,2,6,2,1,0.4312518568329047
1,1,N,12,3,4,0,6.078843500578373
1,3,N,17,6,3,1,0.8967546784926339
2,1,N,19,2,2,0,0.7501791077468764
2,5,N,16,3,5,0,21.56564073381168
2,5,N,18,3,1,0,2.062960224038734
1,1,N,22,4,4,0,2.151268051332692
2,4,N,21,6,1,1,1.4083580782123968
1,1,N,8,3,4,0,6.189356832810704
1,2,N,3,6,2,1,10.21941201414606
2,5,N,10,3,2,0,6.201181317984205
1,1,N,18,0,2,0,0.4072012932535866
2,1,N,8,3,1,0,2.001429724187775
2,1,N,1,3,2,0,4.744363019747024
2,1,N,13,1,4,0,0.5523579897558301
1,2,N,21,0,1,0,6.190803605522674
1,1,N,16,1,2,0,1.4592336337369776
2,2,N,11,6,5,1,2.3505036486893345
1,2,N,14,4,2,0,2.888966025937131
1,1,N,22,2,3,0,0.4113931062492286
1,2,N,23,4,4,0,3.690957083777533
2,2,N,22,3,1,0,2.0719277083187158
2,5,N,22,5,1,1,10.52909973234146
2,1,N,0,2,5,0,5.503164494030683
1,1,N,22,2,4,0,2.2944493600088496
1,1,N,11,2,2,0,1.353192395195743
2,1,N,14,1,4,0,3.7894092495701286
2,1,N,22,2,1,0,0.5853618136236381
1,1,N,10,1,3,0,3.897611491734705
1,1,N,13,0,3,0,1.4103342901488196
2,1,N,20,0,1,0,0.7761018124790188
2,1,N,9,3,2,0,2.260202940385793
1,2,N,15,6,5,1,0.820597265081067
1,1,N,8,0,3,0,1.450181829245179
1,1,N,6,3,2,0,7.888751991270289
2,3,N,5,0,5,0,19.311748994974632
2,1,N,1,3,2,0,2.372778448928903
2,1,N,0,5,4,1,2.001799013396422
1,1,N,7,4,3,0,2.240704925903863
1,1,N,20,6,1,1,2.268424569339596
2,1,N,16,6,2,1,2.1081967254799308
1,1,N,6,0,1,0,1.5783535411880714
2,5,N,18,6,3,1,3.472801288462062
1,1,N,0,1,1,0,0.9782103716410157
2,1,N,15,4,4,0,6.451827058116374
1,3,N,15,4,4,0,0.9145451401100037
1,1,N,9,4,4,0,2.0418632832532264
2,1,N,9,5,1,1,4.300390051098214
1,2,N,20,3,2,0,1.3781830068770813
1,1,N,23,6,1,1,20.25843206800931
2,2,N,20,2,3,0,1.3982696406594426
1,1,N,20,3,1,0,5.003689418021623
1,1,N,8,0,5,0,8.596434944173495
1,1,N,14,1,4,0,1.6465226491980718
2,1,N,22,2,1,0,8.249036726446315
2,1,N,9,5,4,1,1.0171875673550417
1,1,N,22,6,1,1,3.479369298289975
2,1,N,16,1,2,0,4.803425287267554
1,1,N,18,2,4,0,2.62536428419309
2,1,N,22,2,3,0,2.979657056858237
1,4,N,19,3,5,0,0.8237244646181946
2,1,N,15,6,5,1,0.6638497784886239
2,1,N,11,1,3,0,1.0753528989675838
2,1,N,23,4,4,0,1.0132637676323029
1,1,N,22,5,5,1,10.375197138988677
2,3,N,20,0,5,0,1.6928284763751276
2,1,N,14,2,1,0,1.69410079122534
2,1,N,13,2,5,0,22.28294999669004
2,1,N,9,6,3,1,15.31160144198667
2,2,N,10,5,1,1,12.537906174864828
1,1,N,20,3,5,0,1.164135538510298
1,1,N,3,6,1,1,3.0881905751479084
2,1,N,17,1,2,0,1.7507792258451154
2,1,N,18,0,1,0,1.2455861665122854
1,1,N,11,5,2,1,6.402604579126031
2,6,N,20,2,1,0,1.4718941066816782
2,1,N,13,3,3,0,0.4486469915596134
1,1,N,23,0,2,0,5.989615191342015
2,2,N,23,3,2,0,9.26127929415241
1,1,N,6,3,4,0,3.180002523467868
2,2,N,21,2,1,0,2.254513471751272
2,1,N,14,4,1,0,2.342101861210905
1,1,N,19,2,3,0,4.388914063146666
2,1,N,22,0,3,0,1.5448914511859404
1,1,N,15,1,2,0,0.7854003110939404
1,1,N,12,4,1,0,1.1604183240983483
1,4,N,19,5,3,1,2.44995950942738
2,5,N,4,4,5,0,2.114475792467695
1,1,N,8,0,2,0,2.0034700342884397
1,1,N,6,4,5,0,1.319926889462944
1,1,N,6,0,4,0,1.45049622524821
1,1,N,18,3,5,0,0.4627348674073838
1,1,N,13,3,2,0,3.780575529883469
1,1,N,9,6,3,1,1.3475961326621682
1,2,N,2,5,1,1,6.683028871430844
1,1,N,21,1,3,0,1.0537666301492157
1,1,N,13,4,5,0,4.650813151458558
2,1,N,10,4,2,0,1.659207331015215
1,1,N,8,4,3,0,19.39030271501343
1,1,N,17,2,4,0,0.6259961837869915
2,1,N,15,1,4,0,5.248749493935207
1,1,N,22,6,5,1,3.607734127650101
1,1,N,2,5,3,1,2.632604342724067
2,1,N,17,2,3,0,7.43403368967465
2,1,N,21,5,5,1,1.1223385779923951
1,1,N,9,4,4,0,0.6477962321801874
2,3,N,21,1,1,0,3.7226191417643713
1,1,N,18,1,2,0,1.9381274493586025
1,1,N,20,0,3,0,1.2549356883716332
2,1,N,7,4,2,0,2.3887277275829493
1,1,N,10,0,4,0,3.945610245608453
2,3,N,21,6,5,1,15.204583303584355
2,1,N,9,1,1,0,1.9770007486527363
2,1,N,3,6,5,1,2.618814320291711
2,1,N,12,4,2,0,1.721971347733091
2,1,N,16,0,2,0,1.364353384108297
2,1,N,20,1,2,0,4.093824897760071
1,1,N,0,2,2,0,1.8413428979131
2,1,N,7,3,2,0,3.3583856221287127
1,1,N,5,2,2,0,1.147778224565758
1,1,N,10,2,5,0,5.615009150331001
1,1,N,21,5,3,1,0.4504467913840224
2,2,N,14,4,2,0,1.5585499587165546
2,1,N,21,1,2,0,1.3800792160950672
2,5,N,23,4,4,0,2.160795339047896
1,1,N,17,0,4,0,1.7867181645713002
1,1,Y,1,1,1,0,6.106872670782104
2,3,N,16,1,1,0,1.3285983295860355
2,5,N,11,6,4,1,1.0542949739714484
2,5,N,6,5,2,1,4.044438389734653
2,1,N,17,2,1,0,1.7156378897373956
2,1,N,9,6,5,1,1.6832909402422302
1,1,N,21,0,4,0,19.919068940129964
1,2,N,3,6,2,1,0.401022982909182
1,1,N,10,6,3,1,0.462992919197981
2,1,N,19,0,5,0,4.578900945874374
1,1,N,22,3,2,0,1.1995777040418492
2,1,N,8,0,2,0,1.0782847610793398
1,1,N,20,4,1,0,1.1948623589270484
2,1,N,20,3,2,0,1.0824141711640372
1,1,N,7,3,5,0,3.0533804848699595
2,1,N,21,4,4,0,1.853779392113427
1,1,N,0,6,2,1,3.3970172992730383
2,1,N,17,3,4,0,1.4163857083878812
2,3,N,18,0,1,0,1.0519361366189377
1,2,N,20,6,4,1,1.982676682139668
2,1,N,18,2,5,0,1.1345749850930018
1,2,N,21,5,1,1,0.8155332792217361
2,3,N,18,5,5,1,2.133947943819445
2,1,N,19,5,5,1,1.5701615910415088
1,3,N,0,6,5,1,1.6135528105805197
2,5,N,12,0,2,0,1.269597135809316
2,1,N,11,6,1,1,1.455807894612714
1,2,N,0,6,3,1,7.586614253634424
2,3,N,23,5,1,1,2.113369858299773
2,1,N,12,0,3,0,1.4064436798175532
2,5,N,17,1,2,0,1.8532907986523977
2,6,N,18,0,1,0,2.570950587429207
1,1,N,4,4,5,0,6.153219624754939
2,2,N,23,4,4,0,12.760212672285734
2,1,N,13,4,4,0,20.59208520835089
2,5,N,22,4,4,0,1.0334159288596592
2,1,N,16,0,1,0,1.092800127491507
2,6,N,9,3,3,0,2.26370671713007
2,2,N,15,1,4,0,0.6672965617889964
2,1,N,13,2,5,0,5.479894284529601
1,1,N,22,3,2,0,4.3197527756210325
1,2,N,13,2,3,0,2.770864594243448
1,1,N,16,3,2,0,0.8456601541256079
2,5,N,22,1,4,0,4.605017604883292
1,3,N,11,1,4,0,0.968111500545572
2,1,N,21,2,1,0,2.179911991720312
1,1,N,15,1,3,0,4.622549769647081
2,5,N,23,5,5,1,1.3376309652867535
2,1,N,13,1,1,0,6.2523544676591705
2,1,N,7,3,3,0,0.6680315406740966
1,1,N,20,1,5,0,1.5086764804281392
2,1,N,22,2,3,0,10.712121129544222
2,1,N,22,6,5,1,0.3967599866554174
2,3,N,23,5,5,1,2.580981285432779
1,2,N,22,4,3,0,3.402484014768364
2,1,N,8,4,5,0,2.3538226635356674
2,2,N,17,1,1,0,1.4306595647010496
2,2,N,13,2,4,0,0.8103330251220503
2,2,N,9,1,2,0,2.7753569211011686
2,5,N,13,6,1,1,3.757198576531017
1,1,N,17,6,4,1,3.616545250417248
2,1,N,9,3,3,0,3.040208221890996
2,1,N,15,6,1,1,2.166295183571082
1,1,N,2,0,1,0,3.132070337219088
1,1,N,7,0,4,0,3.622787102321166
2,1,N,11,2,4,0,2.117961956687636
2,1,N,8,1,1,0,1.5711752048925816
2,1,N,23,1,2,0,4.06446419058535
1,1,N,20,2,1,0,1.1902079575812088
1,2,N,13,4,4,0,0.7789640878133202
2,1,N,18,2,3,0,4.36515503226641
1,1,N,23,0,3,0,1.3998451482844192
2,1,N,23,3,4,0,13.610681088747354
2,1,N,9,1,1,0,0.7304756534619582
2,6,N,11,4,3,0,1.2128949867137364
2,1,N,10,6,4,1,1.0876845904568837
1,1,N,11,4,5,0,1.2041464609049832
1,1,N,7,4,4,0,0.7926235351789399
2,2,N,21,0,2,0,4.618369289843656
2,2,N,15,4,4,0,2.997096129586108
1,1,N,20,4,3,0,2.302144826130615
1,1,N,18,3,3,0,2.0069988225239923
1,1,N,6,0,2,0,1.2783927311270329
1,1,N,7,1,3,0,0.4774175180849487
2,5,N,21,2,4,0,1.9503605125430343
1,1,N,4,5,2,1,2.2579855162908573
2,1,N,18,1,2,0,0.7831172908854858
2,1,N,17,0,5,0,1.396658339668158
1,1,N,21,0,3,0,0.9706118524424246
2,1,N,12,1,3,0,1.4672015134756682
2,6,N,12,2,3,0,1.0236335981907718
1,2,N,14,5,4,1,2.0388687501957548
1,2,N,11,2,2,0,0.9088296709405272
1,1,N,20,1,3,0,0.9150231377300893
2,1,N,15,5,5,1,2.800934218395931
2,5,N,15,5,1,1,1.168413405075528
2,6,N,14,5,1,1,2.521757875222029
2,1,N,18,3,4,0,2.136605523044935
2,2,N,18,3,5,0,3.065748411267028
2,1,N,17,5,5,1,1.3114590275379576
1,1,N,15,0,5,0,0.506055418175264
1,1,N,10,5,5,1,0.5212839966514945
1,2,N,8,6,3,1,20.466982456682317
1,1,N,2,5,2,1,6.597349756918295
2,1,N,0,5,2,1,1.6021894649450186
1,1,N,0,4,2,0,2.8414299615118
1,1,N,11,3,3,0,0.7845261660457997
2,1,N,18,0,3,0,1.9249895715117027
1,1,N,3,5,2,1,4.838591801309731
1,1,N,22,5,3,1,0.7741569136366626
2,1,N,22,1,3,0,5.462188354129272
2,6,N,8,5,2,1,0.973953718861138
1,1,N,9,1,4,0,1.3143808633103755
2,1,N,7,4,4,0,2.428770086883869
2,5,N,20,1,4,0,9.057921905742653
1,1,N,4,4,4,0,9.5979324290697
2,5,N,1,4,1,0,2.704567243078661
2,3,N,2,6,4,1,2.9932800273920503
1,1,N,23,3,1,0,6.499963288211008
2,1,N,16,1,4,0,1.3224631248365126
2,3,N,12,3,4,0,24.695007767602306
2,1,N,15,5,1,1,2.677973969604481
1,2,N,0,5,4,1,2.043971134549724
1,1,N,20,4,2,0,1.5373164067318403
1,1,N,13,1,3,0,4.520669171919092
1,1,N,8,0,4,0,0.8209269102893205
2,5,N,16,4,3,0,1.0419642875191035
2,1,N,14,2,3,0,2.432970039779
2,1,N,23,6,2,1,1.4540922216220078
2,1,N,13,3,1,0,0.646138006798054
2,1,N,17,0,4,0,3.7281667746240776
2,1,N,4,4,2,0,0.0085804107947488
2,6,N,21,1,5,0,4.393904670963072
1,1,N,18,3,3,0,3.058964995807125
1,1,N,1,6,4,1,0.9348623422441952
1,1,N,21,5,4,1,5.172462482814072
2,1,N,20,4,1,0,6.198331026294162
1,1,N,22,1,1,0,3.802003441343225
1,1,N,22,3,5,0,3.601399680740574
2,1,N,14,6,3,1,1.3591823935085183
2,1,N,1,1,5,0,5.20153520051232
2,1,N,8,1,2,0,4.224304551516157
2,5,N,21,1,3,0,2.0215940238151444
1,1,N,17,2,2,0,2.1485732220193654
1,2,N,0,5,2,1,0.3379991345785538
1,1,N,20,0,4,0,0.7389544124447162
2,1,N,21,6,4,1,1.0786011420184702
2,1,N,14,1,2,0,1.3125999420915089
2,1,N,23,2,5,0,6.42644761812388
1,1,N,9,3,2,0,5.583715174562686
2,1,N,7,0,4,0,1.6412787474028945
2,5,N,1,5,1,1,9.241614639283588
2,1,N,0,4,5,0,4.967097679821331
1,2,N,22,6,5,1,0.6543960045048017
2,1,N,12,0,4,0,1.9387727627664144
2,1,N,2,5,4,1,1.4904241310068154
1,2,N,21,2,4,0,3.2758219764568683
1,1,N,14,2,3,0,2.714297914736623
2,3,N,18,4,2,0,1.854897513721248
2,1,N,22,4,1,0,2.3755892632139943
2,1,N,8,5,3,1,1.2693179100670184
2,3,N,22,0,2,0,2.8252312754173734
2,1,N,18,0,3,0,0.8442375849943621
1,1,N,6,2,4,0,1.1761221028168558
2,5,N,21,1,5,0,6.8364209660740265
2,5,N,18,4,5,0,2.786538007142332
1,1,N,23,6,4,1,1.9130594954078068
2,2,N,11,0,5,0,2.138035437085081
2,1,N,17,3,3,0,16.207137635497386
2,2,N,20,0,3,0,1.7133681656234885
2,1,N,12,1,4,0,2.357281935368224
2,5,N,14,4,5,0,1.4855419925786153
2,1,N,8,2,3,0,0.513307622506082
1,2,N,14,4,1,0,6.022660757158347
1,1,N,16,2,1,0,1.627161319354949
1,2,N,22,6,2,1,0.6297931099995457
2,5,N,7,3,4,0,0.8842796815783169
1,1,N,4,5,4,1,3.452999122050204
1,1,N,20,0,3,0,0.824282553619122
1,1,Y,0,5,2,1,9.738325695909085
2,5,N,7,2,3,0,3.15830588834848
2,1,N,6,4,2,0,20.82158567859757
2,1,N,9,3,2,0,1.4713564230989893
2,1,N,10,1,4,0,0.6358394621108953
2,2,N,11,6,5,1,1.0992781925258015
2,6,N,9,5,4,1,14.471334665102404
1,1,N,20,1,4,0,3.745329789986255
1,1,N,13,4,3,0,1.276413424500652
1,3,N,7,3,2,0,1.010223660254538
2,1,N,18,5,5,1,3.1117716098357944
2,1,N,17,5,3,1,1.1974926356259936
1,1,N,18,3,4,0,2.286473254459947
1,1,N,10,2,1,0,3.2480596369972736
2,1,N,3,4,4,0,1.3641911494936514
1,3,N,13,2,2,0,1.993808585934132
1,1,N,22,2,5,0,2.7903026370009343
1,1,N,7,0,5,0,1.428935976755489
1,1,N,15,6,5,1,1.3589490094860084
1,1,N,13,6,4,1,2.420964442922621
2,6,N,9,6,3,1,1.257787673987302
1,1,N,11,0,1,0,1.230979301919097
1,2,N,22,4,2,0,4.395233830562132
1,1,N,1,5,4,1,7.446492629374782
2,5,N,8,5,4,1,1.6489499618826629
1,1,N,1,0,5,0,6.951206121983184
1,1,N,13,4,1,0,2.444177421670362
2,1,N,10,1,2,0,1.255213358330743
1,1,N,18,1,5,0,0.9293536268137104
1,1,N,13,2,3,0,0.8778420276687884
2,6,N,11,4,5,0,2.0927467275709093
1,1,N,20,3,3,0,7.248477553651996
2,6,N,11,0,4,0,2.895471334535023
2,1,N,18,6,5,1,1.6985837512397644
2,1,N,18,1,2,0,1.880413240893528
2,1,N,12,4,2,0,1.232047883271265
2,1,N,5,2,4,0,2.0586860544338537
1,1,N,14,1,2,0,3.1399391706612545
1,1,N,2,4,3,0,7.802367867479917
1,1,N,22,2,3,0,1.3822117351811412
1,1,N,11,0,5,0,0.6362080089154486
2,2,N,21,1,5,0,1.7490440624398198
1,1,N,8,0,2,0,3.581677870080263
2,2,N,6,1,3,0,9.73859642167248
2,1,N,22,1,4,0,2.858083442844371
2,6,N,13,6,5,1,1.3643855591331495
2,1,N,19,1,4,0,0.7386923687627422
2,2,N,23,1,3,0,1.0579455111983829
1,1,N,3,4,4,0,2.4189024658727103
2,2,N,19,3,2,0,1.881841675317396
2,1,N,8,0,3,0,2.327350505869521
2,6,N,10,0,2,0,2.244980544293356
2,1,N,9,5,3,1,2.5037072492202768
2,5,N,22,3,1,0,0.0
2,5,N,19,6,1,1,1.1385667996366953
2,2,N,3,4,5,0,0.771296485000317
2,1,N,13,2,1,0,0.8636913394155754
1,1,N,17,2,2,0,3.1258732557080307
2,1,N,22,2,1,0,1.2200359795003997
1,1,N,5,6,5,1,2.853419410419216
2,2,N,8,0,4,0,0.4431246873522058
2,1,N,7,2,5,0,2.947145340999715
1,1,N,7,2,1,0,2.138851070751586
2,1,N,9,1,4,0,1.228048772077991
1,1,N,13,0,3,0,2.14667157428414
2,6,N,6,1,3,0,0.933280753052938
2,3,N,18,0,5,0,0.4261862405327961
2,1,N,8,2,4,0,1.7550310975156718
1,2,N,11,2,4,0,9.228224344202443
1,1,Y,23,0,3,0,3.533687077056588
2,2,N,15,3,3,0,3.3245240075381712
2,6,N,18,5,4,1,4.486395312999557
1,1,N,22,6,2,1,4.3139626250414125
2,1,N,18,5,5,1,0.9785984092921162
2,1,N,23,1,5,0,11.283028288810767
2,4,N,13,3,1,0,4.784954525599586
1,1,N,7,5,5,1,7.241919671051527
1,1,N,11,1,5,0,1.3579874819959574
2,1,N,20,2,2,0,1.933930310813757
2,1,N,21,0,4,0,1.567269460434465
1,1,N,20,3,5,0,5.747444567851988
2,1,N,22,4,4,0,4.308404268479665
2,5,N,20,4,1,0,1.4417009102630816
1,1,N,13,5,1,1,4.563253855134542
2,2,N,19,3,3,0,1.2840617750783747
1,3,N,14,4,4,0,2.805430283326987
1,1,N,9,6,2,1,0.8104537285235355
2,3,N,21,2,3,0,0.4531557321240489
1,2,N,18,5,2,1,1.4192924865709171
2,2,N,12,6,4,1,1.0856411978148497
2,2,N,19,5,4,1,3.506177488705093
1,4,N,10,3,5,0,1.9393492109196004
2,4,N,16,0,4,0,1.0342566358744234
1,1,N,19,4,3,0,0.7581257266364801
1,1,N,13,4,4,0,0.6403059369091165
2,1,N,2,6,2,1,4.267835638294354
2,1,N,18,4,2,0,2.04688335435909
2,6,N,15,1,5,0,4.091408143228401
1,1,N,20,2,1,0,0.7545886686235939
1,1,N,18,4,5,0,1.8686248030117745
1,1,N,1,6,4,1,4.865426675636176
1,1,N,15,4,2,0,0.0028665006728748
2,1,N,12,6,4,1,1.793438298332311
1,2,N,19,4,3,0,1.714816629957643
1,1,N,13,6,1,1,2.744191114127
1,1,N,14,6,1,1,3.0845047170549016
2,1,N,16,5,4,1,2.171981805889722
1,1,N,7,3,4,0,0.57852780178886
2,2,N,20,2,1,0,5.213876201725709
1,1,N,7,0,2,0,1.9588809377157084
1,1,N,11,4,2,0,0.8611419990263091
2,4,N,18,4,1,0,21.57484061700609
2,1,N,22,2,3,0,6.020294768923609
1,1,N,1,6,4,1,2.313615583311265
2,2,N,11,6,2,1,1.6394943600408978
2,1,N,22,2,4,0,2.100540893688515
2,5,N,17,1,5,0,0.8783689859700126
1,1,N,14,5,3,1,9.009178012384304
2,5,N,14,3,2,0,7.237173074418779
1,2,N,19,1,3,0,1.4613979708796698
2,3,N,20,3,4,0,5.903139148512241
2,1,N,21,1,1,0,6.1381787981791405
1,1,N,11,1,4,0,1.0588155585023793
2,1,N,13,4,4,0,4.192094520923779
1,1,N,17,3,5,0,6.245744824732153
1,1,N,13,1,3,0,1.9659534418076143
2,1,N,14,6,3,1,3.449625492767022
2,1,N,16,5,3,1,1.108481642662347
2,1,N,1,6,3,1,7.136147559390866
2,1,N,0,3,1,0,2.242816728993149
1,1,N,6,2,1,0,0.9448932288454468
2,1,N,19,2,4,0,17.862848468002156
2,1,N,19,0,3,0,1.7641369556277633
1,1,Y,8,1,1,0,0.885586914459784
2,1,N,16,5,4,1,1.3864291881469863
2,3,N,9,5,5,1,15.972337110583544
2,2,N,14,6,4,1,1.4989902583642554
2,1,N,19,4,5,0,1.966741171153547
1,2,N,19,5,2,1,1.7417788072634517
1,1,N,21,2,1,0,1.8132463687835392
2,1,N,23,1,3,0,4.689147726706265
2,1,N,18,5,5,1,4.985604175047877
2,5,N,22,2,3,0,7.748032849762106
1,1,N,4,6,2,1,1.7219452692185404
1,1,N,8,2,5,0,1.9832628506080388
1,1,N,15,1,2,0,1.428294787673929
1,1,N,21,2,4,0,12.74337535843021
1,2,N,17,3,4,0,7.220703817634942
1,2,N,3,3,5,0,2.761675940106416
2,5,N,18,4,2,0,0.0
2,4,N,12,1,1,0,1.6697817830601225
2,1,N,22,4,2,0,0.6684347072700147
1,1,N,15,5,1,1,1.2460889663784738
2,2,N,19,0,1,0,0.5863677464482
2,1,N,13,6,2,1,0.3067512469421768
1,1,N,15,4,4,0,1.347918241251928
2,2,N,12,0,1,0,1.2714696601320905
1,1,N,5,0,5,0,13.99486073790505
2,1,N,22,2,2,0,1.6442916061317252
1,1,N,15,3,3,0,1.7703959088730734
2,1,N,21,1,4,0,0.8199486372541579
1,2,N,23,3,1,0,6.642751264578672
1,1,N,0,1,1,0,8.231736373332415
1,1,N,17,0,5,0,3.21020756472126
2,1,N,12,0,1,0,13.866655266931868
1,2,N,7,2,3,0,1.0630533483184244
1,1,N,8,5,2,1,2.6895413438241063
2,6,N,11,6,2,1,6.536220421015438
2,6,N,11,4,1,0,0.918976405626875
2,1,N,18,6,4,1,5.919600726458093
1,3,N,21,4,4,0,3.449284389560719
2,6,N,18,2,1,0,0.74277885831967
1,1,N,20,3,2,0,4.206349362633774
1,1,N,10,3,4,0,2.20753687281167
2,1,N,19,4,1,0,5.706608786057196
1,1,N,17,6,5,1,1.630567804629271
2,2,N,17,4,3,0,3.0414121440495165
2,1,N,15,6,3,1,2.015210340418359
1,1,N,23,3,5,0,3.682523277042976
2,6,N,9,1,1,0,5.813494729240929
2,1,N,14,5,2,1,1.3126350839038714
2,1,N,16,0,1,0,1.151211808603247
1,1,N,15,5,2,1,1.7221580350472283
2,2,N,10,0,1,0,1.210266546268009
2,5,N,22,0,4,0,2.5117280859105287
2,5,N,13,1,5,0,0.9581194675617628
2,5,N,3,6,3,1,4.076692069446183
2,1,N,18,3,3,0,2.920318264491765
2,6,N,8,0,1,0,7.700937406302946
1,1,N,19,4,1,0,2.322752946171593
2,5,N,16,5,2,1,0.9880409472370691
2,1,N,0,4,5,0,1.489438309956589
2,2,N,7,0,1,0,2.083833368594143
1,1,N,1,5,4,1,2.1700890149147214
1,1,N,10,1,2,0,1.1817286803863318
2,2,N,15,3,1,0,6.247548552824287
2,1,N,0,4,4,0,3.3525406003967606
2,5,N,22,4,4,0,1.6161934441336092
2,1,N,13,1,5,0,5.166539629841586
2,1,N,8,2,3,0,0.441327950240875
2,6,N,0,0,3,0,4.668114975887227
2,1,N,8,4,5,0,1.5193612580178033
2,1,N,8,2,4,0,5.128662462857587
