vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km,predicted_eta,actual_eta
2,2,N,20,3,6,0,8.907791003838158,1574.1837,670
1,1,N,20,3,6,0,1.099503151139751,404.138,530
2,1,N,20,3,6,0,1.6463858022438882,540.8467,621
1,1,N,20,3,6,0,1.94634924248372,664.0527,690
2,1,N,20,3,6,0,1.752560406296308,839.43866,686
2,1,N,20,3,6,0,2.843987489047997,1074.5339,1471
2,1,N,20,3,6,0,5.173314086439506,2153.7793,1238
1,1,N,20,3,6,0,1.9730553767776997,655.1724,875
1,1,N,20,3,6,0,2.795297418209103,863.1266,908
1,1,N,20,3,6,0,5.156063862441053,1433.0566,917
1,3,N,20,3,6,0,6.089349065718497,1406.7834,1841
2,5,N,20,3,6,0,2.436945962458384,575.8141,697
2,1,N,20,3,6,0,1.0126123469076045,336.72015,276
1,2,N,20,3,6,0,1.7627247459928956,976.7341,639
1,1,N,20,3,6,0,2.3325182697234146,797.4117,904
1,2,N,20,3,6,0,1.039340444608262,445.7404,170
2,1,N,20,3,6,0,1.6740459078623515,674.6007,571
1,1,N,20,3,6,0,8.025018507023894,1668.8658,2205
1,1,N,20,3,6,0,1.1949227266390905,433.0141,465
2,6,N,20,3,6,0,0.4748979130148839,-132.18744,138
1,2,N,20,3,6,0,1.2263387333353368,452.11932,441
1,1,N,20,3,6,0,0.5485998322903283,343.68863,156
2,1,N,20,3,6,0,0.6324452649607722,848.97473,197
1,2,N,20,3,6,0,2.252359355425486,668.05634,1137
2,6,N,20,3,6,0,1.4785472686305856,542.44653,461
2,6,N,20,3,6,0,0.7840287242756758,207.31633,520
2,1,N,20,3,6,0,6.048250808663245,1457.0582,838
2,1,N,20,3,6,0,4.610549510412446,1573.3983,1002
2,2,N,20,3,6,0,2.022807747453499,1357.4734,569
1,1,N,20,3,6,0,2.471322266858856,787.8195,1041
2,5,N,20,3,6,0,3.929629116083661,1071.4327,341
1,2,N,20,3,6,0,3.3299445767065605,1001.5981,1084
2,5,N,20,3,6,0,0.6974602466633246,-29.579159,242
2,2,N,20,3,6,0,3.9879265612501,1110.8687,1246
2,1,N,20,3,6,0,2.082932868395487,1249.3708,688
1,2,N,20,3,6,0,1.6119537072298642,603.4399,568
2,1,N,20,3,6,0,1.1736062469913406,1141.4065,600
2,1,N,20,3,6,0,7.360893100331051,1591.0907,1031
2,5,N,20,3,6,0,1.0407820469337443,546.7498,437
2,1,N,20,3,6,0,1.2188246290467333,824.15393,110
2,1,N,20,3,6,0,20.989246924901096,2772.8994,2561
1,2,N,20,3,6,0,5.966169915678023,1565.9894,557
2,2,N,20,3,6,0,4.521727210645564,1630.6282,1405
1,1,N,20,3,6,0,1.455432334450151,604.25366,231
1,2,N,20,3,6,0,4.4266954800024685,1325.7631,1212
2,3,N,20,3,6,0,13.885680294407493,1866.8942,1863
1,1,N,20,3,6,0,4.974760953520102,1352.9055,884
1,1,N,20,3,6,0,9.59485415275466,1615.991,1502
2,1,N,20,3,6,0,2.4925254793235,713.33057,460
2,1,N,20,3,6,0,1.9433224813395464,654.278,515
2,5,N,20,3,6,0,3.816361944706219,1100.9427,1248
1,1,N,20,3,6,0,1.1655867840126386,427.58563,253
1,2,N,20,3,6,0,1.838785488326238,739.50684,442
1,1,N,20,3,6,0,2.542195584401119,784.05865,553
1,1,N,20,3,6,0,7.545660312723911,1651.1394,1435
2,1,N,20,3,6,0,3.0489665529522427,1161.2872,1002
1,1,N,20,3,6,0,0.9533995083341484,346.50793,233
1,1,N,20,3,6,0,20.52406448450602,2506.2622,1951
1,1,N,20,3,6,0,3.668193282838257,1050.3871,1077
2,1,N,20,3,6,0,0.9283092098950524,407.1523,422
2,2,N,20,3,6,0,19.212801125701144,2894.694,2050
1,1,N,20,3,6,0,0.5593427065756038,343.68863,111
2,1,N,20,3,6,0,8.090907910625727,1685.8583,1357
1,2,N,20,3,6,0,0.6696580449544405,307.43668,295
2,1,N,20,3,6,0,8.722389969599645,1702.2091,1433
2,1,N,20,3,6,0,2.787198881081294,661.63336,895
2,1,N,20,3,6,0,2.095223999960091,1249.3708,917
2,1,N,20,3,6,0,2.21908281590363,933.1586,474
2,1,N,20,3,6,0,1.270617238119479,536.00824,498
1,1,N,20,3,6,0,0.8979021957910116,288.26074,588
1,1,N,20,3,6,0,2.265927818261903,695.3987,368
1,1,N,20,3,6,0,1.3984308396174494,487.79477,553
1,1,N,20,3,6,0,1.247139931215427,450.31558,476
1,1,N,20,3,6,0,2.84635472628786,831.78265,594
1,1,N,20,3,6,0,1.6600601573353355,566.2788,360
2,2,N,20,3,6,0,1.4557015836935725,694.178,907
2,1,N,20,3,6,0,4.499135883773331,1986.4209,1344
1,1,N,20,3,6,0,2.369574826378855,723.84,744
1,1,N,20,3,6,0,15.870520815993876,2278.7102,1948
2,2,N,20,3,6,0,2.661985861813841,765.39014,526
2,1,N,20,3,6,0,1.2317486772382011,840.0934,335
2,2,N,20,3,6,0,5.545391817796442,1719.8718,1666
2,1,N,20,3,6,0,3.379555881461208,1187.0616,684
1,1,N,20,3,6,0,9.178238310139283,1735.9758,2463
2,2,N,20,3,6,0,1.875457862838962,757.4195,351
2,5,N,20,3,6,0,7.923698657285786,1602.7961,1512
2,1,N,20,3,6,0,3.1386152604417514,1195.0078,637
1,2,N,20,3,6,0,1.4721533280628467,639.34705,772
2,1,N,20,3,6,0,1.3727254695722055,757.6052,646
2,1,N,20,3,6,0,2.100948876942752,1472.0739,517
1,1,N,20,3,6,0,2.00153695246086,791.42395,533
2,1,N,20,3,6,0,17.946494912602798,2988.82,1414
2,1,N,20,3,6,0,4.541255244260888,1952.6802,862
1,1,N,20,3,6,0,1.9180671069044823,679.63574,620
2,2,N,20,3,6,0,0.8455962184921492,1328.2817,385
2,1,N,20,3,6,0,0.858154766853398,440.24237,128
1,1,N,20,3,6,0,2.1502396951663028,903.7227,656
1,1,N,20,3,6,0,8.97800376364393,1763.6454,2039
1,1,N,20,3,6,0,1.4202794883063885,504.03558,464
2,4,N,20,3,6,0,1.7188901352758297,2368.3672,364
2,1,N,20,3,6,0,1.6412437491675598,540.8467,451
2,1,N,20,3,6,0,3.93639351897282,1546.0568,1131
1,2,N,20,3,6,0,2.376891792762753,798.2767,1113
2,1,N,20,3,6,0,1.9155826830217375,754.95685,852
2,1,N,20,3,6,0,0.8390639863592975,1323.8188,383
2,1,N,20,3,6,0,5.472205470509904,1293.8269,1279
2,1,N,20,3,6,0,2.4525295345629483,808.0892,750
1,1,N,20,3,6,0,0.7325777849348979,275.21494,237
1,1,N,20,3,6,0,3.578406758311288,1054.4,1195
2,1,N,20,3,6,0,1.8800657707480213,853.81555,433
1,1,N,20,3,6,0,2.187009079591979,661.4852,655
1,1,N,20,3,6,0,1.6740780011342733,562.73364,357
2,1,N,20,3,6,0,1.9626884225232304,661.74615,1462
2,2,N,20,3,6,0,1.3489211052964631,655.0652,308
1,1,N,20,3,6,0,1.4525341197746942,604.25366,297
2,1,N,20,3,6,0,1.206957732073135,507.4699,446
1,1,N,20,3,6,0,9.57721677964063,1615.991,1719
2,1,N,20,3,6,0,1.7227304318514858,629.92413,363
1,1,N,20,3,6,0,1.5370876189107954,579.2894,729
2,1,N,20,3,6,0,3.5360793951688287,1444.8187,874
1,1,N,20,3,6,0,2.968123718260358,875.69116,623
1,1,N,20,3,6,0,1.0699557903776993,426.10806,343
1,1,N,20,3,6,0,0.6468223053250466,189.87819,269
1,1,N,20,3,6,0,0.2624811286474464,269.59613,100
1,3,N,20,3,6,0,0.7867381946543983,124.4364,439
2,1,N,20,3,6,0,2.984452385438889,931.71875,369
1,1,N,20,3,6,0,1.227448430919634,469.03906,175
1,1,N,20,3,6,0,3.941197460801656,1192.6777,1295
2,1,N,20,3,6,0,2.801972775872612,829.91187,610
1,2,N,20,3,6,0,1.381179506408316,533.6301,693
2,5,N,20,3,6,0,1.8024908753272773,657.878,445
1,1,N,20,3,6,0,0.4950627214630208,250.5693,165
2,1,N,20,3,6,0,2.2003215357972024,1177.3673,970
1,1,N,20,3,6,0,4.760182229914951,1300.1458,1491
2,1,N,20,3,6,0,0.7926594386735424,961.0163,207
1,1,N,20,3,6,0,3.479794572576452,938.59534,542
2,6,N,20,3,6,0,0.6481724477018066,306.92624,264
1,1,N,20,3,6,0,3.627621355279213,1112.5435,615
1,2,N,20,3,6,0,3.0236533127059038,950.12146,830
2,1,N,20,3,6,0,3.936176215503517,1546.0568,760
1,1,N,20,3,6,0,3.7406704236534942,1052.2606,1151
2,5,N,20,3,6,0,2.699856911657082,647.1433,531
1,1,N,20,3,6,0,1.729138982546056,575.246,308
1,1,N,20,3,6,0,3.2391997916095354,1069.03,774
1,1,N,20,3,6,0,2.8486399104497417,831.78265,641
1,1,N,20,3,6,0,1.2010946841631311,433.0141,287
2,1,N,20,3,6,0,2.21029460680115,933.1586,552
1,1,N,20,3,6,0,1.497573834987259,539.1059,222
2,1,N,20,3,6,0,1.1493004805786544,1124.4783,238
2,2,N,20,3,6,0,0.6542606762753275,923.0414,173
2,1,N,20,3,6,0,0.9359299838109546,407.1523,312
2,1,N,20,3,6,0,4.992795868723764,1533.8591,816
2,1,N,20,3,6,0,16.642437904760015,2223.57,2953
2,6,N,20,3,6,0,2.439269812028831,627.40314,698
2,1,N,20,3,6,0,2.451194565385209,808.0892,281
2,6,N,20,3,6,0,4.368394789079463,947.3417,1109
2,2,N,20,3,6,0,3.78330400231107,997.9944,594
1,1,N,20,3,6,0,2.045052561122892,704.74835,495
1,1,N,20,3,6,0,2.749366098971774,832.63367,827
1,1,N,20,3,6,0,2.115135109429987,769.49634,569
2,1,N,20,3,6,0,1.7385002053502634,576.08966,686
1,1,N,20,3,6,0,6.47621002956432,1429.5969,1842
2,1,N,20,3,6,0,0.8367999850614782,1323.8188,300
1,1,N,20,3,6,0,1.036287968041114,402.86328,327
2,1,N,20,3,6,0,1.587835113272213,737.49457,1500
2,1,N,20,3,6,0,2.653063412287839,802.51514,1085
2,1,N,20,3,6,0,0.7922633925503143,961.0163,328
2,2,N,20,3,6,0,1.6237717547732191,611.77014,271
1,1,N,20,3,6,0,1.9706655591373428,655.1724,443
1,1,N,20,3,6,0,0.596166655021364,233.20024,188
2,6,N,20,3,6,0,0.6275633666068899,516.6926,277
2,1,N,20,3,6,0,1.3246419566313257,649.18726,696
2,1,N,20,3,6,0,2.702851433811123,1042.8998,803
1,1,N,20,3,6,0,1.1767601482451386,443.99103,264
2,1,N,20,3,6,0,5.692882892607131,1331.7964,828
1,1,N,20,3,6,0,0.6405594430223813,189.87819,199
2,6,N,20,3,6,0,2.613933140171828,608.2811,513
1,4,N,20,3,6,0,2.5306517670197017,661.22015,734
2,1,N,20,3,6,0,0.6467883794527891,255.75314,167
2,1,N,20,3,6,0,1.424829378821047,815.65826,219
2,2,N,20,3,6,0,7.457356776207528,1543.3928,1552
2,1,N,20,3,6,0,1.7973534145853365,1106.4373,274
2,1,N,20,3,6,0,2.308492841674694,1098.5216,456
1,1,N,20,3,6,0,1.6847478005334395,558.08887,617
2,1,N,20,3,6,0,4.326821952854615,1784.4445,1250
2,1,N,20,3,6,0,1.4935445124659916,909.6022,430
2,2,N,20,3,6,0,4.084581358172438,999.7577,816
1,1,N,20,3,6,0,2.37840301212907,717.4794,1097
2,1,N,20,3,6,0,19.17394552355787,2988.82,2139
2,1,N,20,3,6,0,0.5997969054114639,420.1559,235
2,1,N,20,3,6,0,16.682175954294912,2223.57,1908
1,1,N,20,3,6,0,1.0113024899476537,386.23785,595
2,1,N,20,3,6,0,3.300470379694181,1001.508,1144
2,5,N,20,3,6,0,2.384989841378351,820.2697,649
2,4,N,20,3,6,0,0.6915535320086986,-147.54549,278
2,1,N,20,3,6,0,5.986871463710718,1457.0582,939
1,1,N,20,3,6,0,1.5679473923383196,562.37604,339
1,1,N,20,3,6,0,20.29238553362908,2506.2622,2227
1,1,N,20,3,6,0,1.3023808750321382,436.52502,114
1,1,N,20,3,6,0,9.791519851458832,1710.7943,1132
1,1,N,20,3,6,0,1.116520555333905,424.91092,537
1,1,N,20,3,6,0,3.17732351956304,804.2958,765
1,1,N,20,3,6,0,6.462154030259814,1429.5969,765
1,1,N,20,3,6,0,1.3602640746911283,566.3741,647
2,5,N,20,3,6,0,10.570533660820892,1688.3312,1693
1,1,N,20,3,6,0,4.963419878019455,1359.4718,1175
2,1,N,20,3,6,0,1.2384796328532797,655.2714,517
1,2,N,20,3,6,0,2.191488041417139,630.83466,629
1,1,N,20,3,6,0,3.1476723335635546,936.7365,963
2,1,N,20,3,6,0,1.0036260570469475,312.57767,417
1,1,N,20,3,6,0,3.8899629119669736,1119.5554,989
2,2,N,20,3,6,0,7.757636402571585,1996.8295,1429
1,1,N,20,3,6,0,3.936138724725075,1192.6777,1305
1,1,N,20,3,6,0,3.6490180056962327,1112.5435,600
2,2,N,20,3,6,0,0.7333872433266001,240.25977,222
1,1,N,20,3,6,0,20.22259738571449,2506.2622,2238
2,2,N,20,3,6,0,2.397889465480828,1268.8499,403
1,1,N,20,3,6,0,0.0072763578764411,174.34715,35
1,1,N,20,3,6,0,4.614801949016564,1326.2336,1277
1,1,N,20,3,6,0,1.4015014378614157,475.5561,537
1,2,N,20,3,6,0,1.087585070071026,455.78546,406
1,1,N,20,3,6,0,2.0974004707830813,707.57654,541
1,1,N,20,3,6,0,2.0126425322785657,791.42395,594
1,2,N,20,3,6,0,5.944146251831953,1565.9894,1362
2,3,N,20,3,6,0,7.395389872743496,1229.3625,1210
2,2,N,20,3,6,0,7.319041569380426,1543.3928,817
2,1,N,20,3,6,0,1.0417537778455326,487.95383,248
2,2,N,20,3,6,0,2.3042676825056465,1204.1515,603
1,1,N,20,3,6,0,3.850222819200211,1119.5554,740
2,2,N,20,3,6,0,2.584560672250493,759.0177,620
2,1,N,20,3,6,0,1.0666279952864175,615.0569,238
2,1,N,20,3,6,0,3.6494395187358313,2767.0142,1206
1,2,N,20,3,6,0,3.6367400284278895,1122.3923,794
1,1,N,20,3,6,0,0.6159412841232922,218.23999,157
1,1,N,20,3,6,0,13.38292418787006,2134.9968,2398
2,6,N,20,3,6,0,0.7006605636247238,58.14396,174
1,1,N,20,3,6,0,0.6751593117450824,288.1551,88
2,1,N,20,3,6,0,1.4890874823159284,909.6022,555
2,2,N,20,3,6,0,3.0797071173304618,1062.5028,503
1,1,N,20,3,6,0,2.48477225656877,745.7796,606
1,2,N,20,3,6,0,13.811661851412628,2146.8418,1713
2,5,N,20,3,6,0,1.804646688599491,626.1294,207
2,1,N,20,3,6,0,2.6275900152634986,859.05457,745
2,2,N,20,3,6,0,3.2453062360214058,952.354,795
2,2,N,20,3,6,0,1.9995206455886687,740.2724,465
1,1,N,20,3,6,0,1.7590467682484188,588.3547,802
1,2,N,20,3,6,0,2.075647360696001,742.4093,733
2,1,N,20,3,6,0,0.8093535585684806,1043.0304,161
2,1,N,20,3,6,0,2.180392802457932,1138.0829,412
1,1,N,20,3,6,0,10.33849254631308,1784.4352,2127
2,1,N,20,3,6,0,1.083353362140668,991.88666,492
2,5,N,20,3,6,0,6.512482232194387,1365.9062,1704
1,1,N,20,3,6,0,1.8809662789222987,675.9312,362
1,1,N,20,3,6,0,2.432435354292346,766.8521,318
1,1,N,20,3,6,0,2.5673206809280185,784.6023,435
2,1,N,20,3,6,0,1.613772824525039,580.42,485
1,1,N,20,3,6,0,3.1675321776142367,936.7365,1137
2,6,N,20,3,6,0,1.5166288324100925,447.51035,542
2,5,N,20,3,6,0,4.024012773348134,1083.251,850
1,2,N,20,3,6,0,5.062488296781494,1374.147,1015
2,1,N,20,3,6,0,6.996451140187494,1474.6036,831
2,3,N,20,3,6,0,1.3274697306609458,343.2554,368
2,1,N,20,3,6,0,2.027357648101651,1397.6403,749
2,1,N,20,3,6,0,1.72619730186293,629.92413,329
1,1,N,20,3,6,0,2.6445735441014526,817.4809,787
2,2,N,20,3,6,0,3.76394803117783,997.9944,841
1,1,N,20,3,6,0,3.372842686399673,959.8743,516
2,2,N,20,3,6,0,2.528598392043085,1042.4867,828
2,2,N,20,3,6,0,0.0,344.56406,425
1,1,N,20,3,6,0,4.546967008315742,1332.2124,803
2,1,N,20,3,6,0,3.7194879759312895,1175.7045,754
1,2,N,20,3,6,0,5.279542830400666,1484.4713,644
2,1,N,20,3,6,0,1.8738640223960676,719.25977,370
1,1,N,20,3,6,0,1.3720033834710188,531.25507,390
1,1,N,20,3,6,0,1.3018693941326724,436.52502,539
1,1,N,20,3,6,0,5.594784368823885,1372.4094,1495
2,1,N,20,3,6,0,0.916331771736194,397.7339,157
1,2,N,20,3,6,0,4.708404839595488,1373.7043,1319
1,1,N,20,3,6,0,1.17685277273315,443.99103,242
2,1,N,20,3,6,0,8.6843009257307,2036.387,1063
2,1,N,20,3,6,0,3.509083574173042,1444.8187,821
2,1,N,20,3,6,0,3.194511610226773,989.80524,518
1,2,N,20,3,6,0,4.1353395906305686,1282.3859,769
1,2,N,20,3,6,0,1.4313784323538346,639.4114,364
2,1,N,20,3,6,0,0.8781721894959741,480.26108,235
2,2,N,20,3,6,0,2.5418525804964487,1042.4867,602
2,3,N,20,3,6,0,2.5041264772681595,748.9603,440
1,1,N,20,3,6,0,4.532023403992737,1224.5095,1271
2,3,N,20,3,6,0,0.5848892035654166,-252.78745,562
1,1,N,20,3,6,0,2.2804870390878067,699.3924,662
1,2,N,20,3,6,0,4.069510817097527,1209.9169,945
2,1,N,20,3,6,0,2.385661737729038,801.35944,404
1,1,N,20,3,6,0,1.4651145482232697,604.54144,332
1,1,N,20,3,6,0,0.0038854062380583,174.34715,6
2,1,N,20,3,6,0,0.737341876415892,319.1276,265
2,2,N,20,3,6,0,1.3350611265876096,934.47363,440
2,2,N,20,3,6,0,0.7393530058667512,240.25977,320
2,1,N,20,3,6,0,4.234837825341692,1450.099,912
2,1,N,20,3,6,0,2.3033787069062828,1098.5216,589
1,1,N,20,3,6,0,3.288287162767341,960.6592,1305
2,6,N,20,3,6,0,1.4329995511688132,382.78943,807
1,2,N,20,3,6,0,1.7752404086648486,639.67487,949
1,1,N,20,3,6,0,1.568774714898904,562.37604,606
1,2,N,20,3,6,0,3.162169683030287,930.8493,1236
1,2,N,20,3,6,0,3.6094480810194303,1115.0883,1368
2,1,N,20,3,6,0,3.810533722218628,1330.1471,488
1,1,N,20,3,6,0,6.585473342080109,1434.9641,1449
2,1,N,20,3,6,0,2.715332796109596,983.3748,1017
1,2,N,20,3,6,0,1.7874106590508494,639.67487,394
2,1,N,20,3,6,0,20.60773150587737,2772.8994,3387
2,2,N,20,3,6,0,1.338011846411521,934.47363,348
2,1,N,20,3,6,0,2.0046191375707854,1653.5597,782
1,1,N,20,3,6,0,1.468805499044731,604.54144,380
2,1,N,20,3,6,0,1.4476564777473544,684.0158,530
1,1,N,20,3,6,0,7.969380624592622,1668.8658,1292
2,2,N,20,3,6,0,6.100268122301546,1696.8296,1493
1,1,N,20,3,6,0,2.1070221699567595,769.49634,634
1,1,N,20,3,6,0,0.9133566270004236,447.67758,607
2,5,N,20,3,6,0,2.325790768953866,710.32007,682
1,1,N,20,3,6,0,4.19204837437521,1163.2461,1104
2,3,N,20,3,6,0,3.468817502182329,689.399,907
2,1,N,20,3,6,0,3.72777282299372,1175.7045,592
1,1,N,20,3,6,0,0.9283024678224642,327.10495,444
2,2,N,20,3,6,0,1.8287652832847685,1322.5441,923
1,1,N,20,3,6,0,1.4821509581148495,611.85895,337
1,1,N,20,3,6,0,1.291775674646404,462.17914,271
2,1,N,20,3,6,0,4.604230952801131,1573.3983,1097
1,1,N,20,3,6,0,2.3400356199926207,720.1815,600
1,2,N,20,3,6,0,3.612108888863733,1115.0883,677
2,6,N,20,3,6,0,1.0758578705080974,516.34235,151
1,2,N,20,3,6,0,2.253026873579341,668.05634,576
2,1,N,20,3,6,0,1.8300515325524944,791.2669,608
2,2,N,20,3,6,0,0.1155329221097951,-188.95424,173
2,1,N,20,3,6,0,6.53821727214948,1283.5112,841
1,1,N,20,3,6,0,3.432515463666484,960.27606,1370
2,5,N,20,3,6,0,1.433957141763824,475.10892,494
2,3,N,20,3,6,0,0.6871208594388953,-64.721306,62
2,1,N,20,3,6,0,2.356348563201858,754.6126,797
1,4,N,20,3,6,0,1.2007716600875318,1098.7953,233
2,1,N,20,3,6,0,2.29038850328281,828.72784,537
1,1,N,20,3,6,0,9.47905541414365,1615.991,2155
2,1,N,20,3,6,0,11.854486833434263,1637.8239,1561
2,1,N,20,3,6,0,8.34972316127012,2024.5992,1498
2,1,N,20,3,6,0,6.778917674628749,1668.4324,2110
2,1,N,20,3,6,0,2.441649968652779,808.0892,776
1,1,N,20,3,6,0,1.0753795979919911,346.04514,196
1,1,N,20,3,6,0,22.124207326850414,2650.0154,2631
1,1,N,20,3,6,0,1.8625595644958328,670.166,369
1,1,N,20,3,6,0,9.077884362741948,1763.6454,2656
2,3,N,20,3,6,0,1.084136350265388,609.85004,295
1,1,N,20,3,6,0,1.5061822671483145,539.1059,607
1,3,N,20,3,6,0,1.415856026690646,382.96814,466
2,1,N,20,3,6,0,2.2950069626915672,828.72784,233
2,5,N,20,3,6,0,1.4361410229055147,546.0245,402
2,2,N,20,3,6,0,0.8815441013717872,1054.2234,471
1,1,N,20,3,6,0,2.6766240064538613,847.9175,456
1,1,N,20,3,6,0,1.041059643823753,368.573,253
1,1,N,20,3,6,0,0.8697795561771764,296.7493,697
2,1,N,20,3,6,0,1.6869388371716394,482.4799,449
2,1,N,20,3,6,0,8.120301129625744,1685.8583,1890
1,1,N,20,3,6,0,1.4531350677421524,604.25366,277
1,1,N,20,3,6,0,5.416803450979996,1388.5867,1350
1,1,N,20,3,6,0,1.7807262485499815,649.5548,747
1,1,N,20,3,6,0,2.0892778096582827,707.57654,295
2,1,N,20,3,6,0,5.304873699346962,1461.1945,934
1,1,N,20,3,6,0,2.152033636789957,903.7227,686
1,1,N,20,3,6,0,5.080984183936717,1350.8535,1290
2,2,N,20,3,6,0,1.075864641371122,542.3792,297
1,3,Y,20,3,6,0,1.129403161734921,307.5512,256
1,1,N,20,3,6,0,1.5169023766095395,566.36285,214
2,5,N,20,3,6,0,4.471066307394973,1328.0502,981
1,1,N,21,3,6,0,2.5682705709208338,798.3029,568
2,2,N,21,3,6,0,9.291401231678018,1525.6365,845
1,1,N,21,3,6,0,1.1430568747501524,598.66187,124
1,2,N,21,3,6,0,3.144561197249801,872.7591,606
2,1,N,21,3,6,0,2.0448573155624827,1051.1329,505
1,1,N,21,3,6,0,2.10596263997648,720.9301,502
2,1,N,21,3,6,0,0.7667393849362012,322.2713,253
1,1,N,21,3,6,0,2.500728244073832,748.3183,640
2,1,N,21,3,6,0,11.365081563518272,2297.7812,2601
2,1,N,21,3,6,0,0.6711975434917599,693.201,277
2,1,N,21,3,6,0,2.190361628188584,1054.3585,638
1,4,Y,21,3,6,0,21.50322139033437,4185.001,3242
1,1,N,21,3,6,0,0.4139646721626345,177.2213,344
2,2,N,21,3,6,0,6.113724602556263,1506.4702,1704
2,5,N,21,3,6,0,2.698487274627748,634.805,589
1,1,N,21,3,6,0,0.950490680522642,361.52283,79
2,2,N,21,3,6,0,2.975071665416092,1149.0923,690
2,1,N,21,3,6,0,1.8463560267505772,728.6815,386
2,1,N,21,3,6,0,5.338576616167663,1348.477,1481
2,1,N,21,3,6,0,5.056270816114116,1505.3157,1191
1,1,N,21,3,6,0,3.117151515669663,816.8356,877
2,1,N,21,3,6,0,5.505571602797873,1362.9471,1213
2,2,N,21,3,6,0,1.4153971986507938,737.8323,431
1,1,N,21,3,6,0,1.4576807675824193,648.6872,557
2,1,N,21,3,6,0,3.616728241768872,1321.5553,763
1,1,N,21,3,6,0,1.1304675590815714,553.7965,437
1,2,N,21,3,6,0,0.9027378267844056,445.4951,225
1,1,N,21,3,6,0,2.6874826866291137,823.3251,537
2,2,N,21,3,6,0,1.8475190837365496,626.82733,403
1,3,N,21,3,6,0,3.1673756663079407,605.561,1221
2,1,N,21,3,6,0,4.791815099059193,1556.5807,1218
1,3,N,21,3,6,0,2.261844734106406,762.55774,648
2,1,N,21,3,6,0,1.1370493468800416,910.854,341
1,2,N,21,3,6,0,1.411896537869352,511.54196,868
1,1,N,21,3,6,0,1.0800139147198748,388.08853,465
2,1,N,21,3,6,0,3.629646592850136,3046.2708,665
2,6,N,21,3,6,0,1.665042706642581,3533.0244,548
2,1,N,21,3,6,0,2.8875626128197305,888.1302,1308
2,6,N,21,3,6,0,2.123660360306366,1137.6842,852
2,1,N,21,3,6,0,4.509409806143828,2134.1052,813
1,1,N,21,3,6,0,1.626434179541974,634.326,352
2,1,N,21,3,6,0,2.6776362024275557,874.33124,835
2,1,N,21,3,6,0,5.794648748084128,1701.4032,857
1,1,N,21,3,6,0,8.045236516230831,1889.4413,1853
2,1,N,21,3,6,0,1.8966747884654884,742.6616,776
1,1,N,21,3,6,0,1.4725472559667323,719.1772,406
1,2,N,21,3,6,0,1.5666735005332288,627.7279,719
2,5,N,21,3,6,0,8.721159594649155,1394.5094,2578
2,2,N,21,3,6,0,20.215191451585447,2782.1985,2704
2,1,N,21,3,6,0,0.0,727.07117,88
2,1,N,21,3,6,0,3.63755631171628,3046.2708,889
2,1,N,21,3,6,0,1.435694545553821,1209.7751,583
2,1,N,21,3,6,0,12.054163510837547,2256.2517,1225
1,1,N,21,3,6,0,7.030122394038063,1561.3247,748
2,5,N,21,3,6,0,1.13835235500494,551.2773,246
1,1,N,21,3,6,0,1.1086717501812762,376.81683,584
2,1,N,21,3,6,0,17.79785188194224,2267.7756,1896
2,2,N,21,3,6,0,5.670788007877089,1384.0016,1758
2,1,N,21,3,6,0,7.811604257629711,2645.081,1303
2,1,N,21,3,6,0,6.079197965563229,1538.5402,1204
1,2,N,21,3,6,0,3.0581145566241497,846.1253,808
1,1,N,21,3,6,0,5.069758724025928,1362.9209,1267
2,1,N,21,3,6,0,0.9120369087572308,458.17972,265
1,1,N,21,3,6,0,3.4658355041387834,948.85205,767
2,1,N,21,3,6,0,2.1188515882830288,1619.3247,394
1,1,N,21,3,6,0,0.8993103993890165,315.61572,367
2,5,N,21,3,6,0,3.7312877914872646,1531.1464,957
1,1,N,21,3,6,0,1.926740066148334,667.1414,857
1,1,N,21,3,6,0,5.071812444955204,1362.9209,1316
1,1,N,21,3,6,0,2.8150809826223533,839.88257,933
2,5,N,21,3,6,0,1.1644443015892267,806.717,425
1,1,N,21,3,6,0,2.943747626696481,866.7531,1219
1,1,N,21,3,6,0,3.094387780822568,867.1889,665
2,1,N,21,3,6,0,1.7988269755837745,1236.3292,238
1,1,N,21,3,6,0,0.9912575198224997,396.5274,211
1,1,N,21,3,6,0,1.2268837698695347,505.93826,548
1,2,N,21,3,6,0,0.5452861724898768,264.42307,251
2,2,N,21,3,6,0,1.967124569368018,686.7289,826
1,1,N,21,3,6,0,2.3832584425000065,715.02026,720
2,5,N,21,3,6,0,2.953896706542532,832.6418,934
2,1,N,21,3,6,0,3.193052619739147,978.40393,1213
2,1,N,21,3,6,0,1.8849380888957656,843.98376,794
1,1,N,21,3,6,0,4.282978233065864,1158.8326,933
1,1,N,21,3,6,0,4.529955403486612,1238.5676,1205
1,1,N,21,3,6,0,3.275483199676647,961.86865,476
2,6,N,21,3,6,0,1.4488097086353502,823.9888,310
1,1,N,21,3,6,0,6.426097657652277,1535.1522,1419
2,1,N,21,3,6,0,0.4773710415078164,407.30417,91
2,1,N,21,3,6,0,4.833820894140346,1673.8567,1945
1,2,N,21,3,6,0,2.974258879911884,818.6369,1146
1,1,N,21,3,6,0,5.021700757306432,1359.1393,1569
1,1,N,21,3,6,0,2.325568977670181,807.24384,714
2,5,N,21,3,6,0,4.548690491837359,1541.0404,976
