vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
1,1,Y,8,2,5,0,6.209225323696099
2,1,N,8,4,3,0,5.450796109786112
1,1,N,7,6,3,1,2.848954018290353
1,1,N,3,6,2,1,0.8669157442734925
2,2,N,17,3,2,0,1.4930873755181002
2,1,N,8,0,2,0,1.7150361356881652
1,1,N,9,3,5,0,4.657025120660452
1,1,N,17,5,2,1,1.4362240149465275
1,1,N,17,4,5,0,2.1799317044887743
1,1,N,18,5,4,1,4.1376541140172165
2,5,N,8,3,1,0,4.615358913533033
1,1,N,19,4,4,0,2.8173671941264917
1,1,N,7,2,5,0,2.4807793696633023
2,1,N,8,0,4,0,2.0889320360182198
1,1,N,11,2,3,0,2.99089758958672
1,3,N,19,1,3,0,3.932436397767737
1,1,N,19,0,1,0,0.630654718831515
2,2,N,7,5,3,1,1.8570866978906293
2,6,N,17,1,2,0,1.672653454234808
2,1,N,21,2,2,0,6.430496629073847
1,1,N,19,1,3,0,1.6540470509027578
2,1,N,19,6,2,1,3.9250627634880417
2,5,N,8,1,2,0,6.0909412471180895
1,1,N,18,1,4,0,0.991607495733519
2,2,N,9,5,5,1,4.26639795920507
2,1,N,8,5,4,1,2.2616720421790246
2,1,N,18,1,3,0,2.958911853668216
1,1,N,13,1,1,0,0.97921880827797
1,1,N,15,1,3,0,1.037752844049935
2,6,N,19,5,2,1,2.5008466951986805
1,1,N,7,1,2,0,1.8251539166939243
2,1,N,8,6,5,1,12.22551119175472
1,1,N,19,6,4,1,9.732538293720792
2,1,N,23,4,2,0,5.364113505167255
1,1,N,9,1,3,0,2.454145807181709
2,2,N,19,1,5,0,0.4761591121643819
2,1,N,2,6,5,1,8.114253666923615
2,1,N,8,3,3,0,2.316013139496901
1,1,N,17,4,4,0,1.5743676695836828
2,3,N,19,6,2,1,1.7931268350299776
1,1,N,13,6,5,1,1.203835404115034
2,2,N,19,5,4,1,2.2523082194178814
1,2,N,19,5,2,1,6.354475902029591
1,1,N,7,6,1,1,28.94316626420571
2,2,N,21,6,3,1,1.1658532143207785
2,1,N,14,4,1,0,1.0617619207040725
2,1,N,7,5,4,1,8.648224995934319
2,3,N,23,4,3,0,4.36565254650399
1,2,N,19,5,2,1,9.341086466653849
2,5,N,19,1,4,0,3.120970823739663
1,1,N,18,4,1,0,6.69270126941847
2,1,N,18,4,1,0,1.1112587233750857
2,2,N,20,4,1,0,1.332338552502675
2,1,N,19,4,2,0,1.7193906571880886
2,1,N,18,1,3,0,5.90788192213857
2,1,N,0,0,4,0,3.9850758605330543
1,3,N,9,6,3,1,4.138193323317959
1,2,N,20,5,1,1,2.2712009728636824
2,1,N,8,5,1,1,3.830139666976478
2,5,N,7,3,2,0,2.665699973427349
1,1,N,9,2,4,0,2.143588594998728
1,1,N,12,5,5,1,2.2772128253680712
2,1,N,8,2,2,0,1.0884167778717706
2,1,N,19,4,1,0,2.081917334841215
2,5,N,13,5,1,1,1.749372491631365
1,1,N,9,0,3,0,1.098520454542712
1,1,N,17,3,2,0,3.0849460784872407
2,6,N,18,4,5,0,3.2502704921430667
1,1,N,17,2,2,0,12.657194923149074
1,1,N,10,3,4,0,1.4827364598938024
1,1,N,17,3,2,0,1.4760204598033146
2,2,N,19,3,3,0,1.5219366684784457
2,1,N,23,0,5,0,3.5148794941026926
2,1,N,16,0,3,0,0.5276609107162709
1,2,N,8,1,1,0,0.7837468144602061
2,6,N,18,4,4,0,1.722254712133427
1,1,N,13,1,3,0,1.1646892395511932
2,1,N,17,2,4,0,1.1563252054826605
2,1,N,17,0,1,0,1.444864929179172
1,1,N,20,5,4,1,2.043107679137081
1,1,N,8,4,3,0,0.468284611365667
2,1,N,8,2,4,0,1.3455203460217773
2,1,N,17,3,3,0,1.3204928822945885
2,1,N,17,4,5,0,1.81845826954218
2,1,N,18,1,3,0,4.250665401895443
1,2,N,19,5,3,1,4.763952090944255
2,2,N,15,2,5,0,0.8688209557110075
2,1,N,18,2,1,0,12.668626566427726
2,1,N,21,1,5,0,1.8737619333437607
1,1,N,19,6,1,1,1.8414583127315336
2,5,N,15,4,3,0,1.270768696995467
2,3,N,22,3,1,0,2.213678029959525
2,1,N,17,0,1,0,3.6619766510755913
2,1,N,8,2,2,0,7.558055880265334
1,1,N,17,3,5,0,3.686513064870824
2,1,N,18,6,5,1,3.4869284608371927
2,6,N,19,1,3,0,5.3147779851432615
2,2,N,19,4,1,0,9.59388503395792
2,1,N,19,1,3,0,1.5773043427169993
1,1,N,23,4,1,0,5.768450166802965
2,1,N,21,5,4,1,2.220026421464813
2,5,N,20,6,1,1,11.667616701347788
2,1,N,17,6,5,1,0.0
1,2,N,19,5,2,1,4.181054534017671
1,2,N,7,4,2,0,4.358170740967315
2,1,N,18,5,4,1,3.4982252220475134
2,1,N,13,5,4,1,7.649383682567336
1,1,N,17,4,4,0,5.061111312217366
2,3,N,9,2,4,0,5.427715657106027
1,2,N,17,5,3,1,7.518992501565058
1,2,N,18,3,5,0,1.181162661349124
1,1,N,22,5,3,1,3.1571684390649
2,2,N,16,2,3,0,2.107861520460584
1,1,N,19,0,2,0,4.207036314512559
1,1,N,19,3,2,0,1.0783279611041592
2,3,N,22,5,5,1,2.7770292900426976
2,3,N,17,0,2,0,1.9780160585928064
2,1,N,9,1,1,0,7.972845845190579
2,4,N,7,2,4,0,0.0
1,1,N,16,4,3,0,5.638161520613034
2,1,N,7,6,5,1,9.06006439783498
2,1,N,18,4,5,0,2.55826146216025
2,1,N,19,3,5,0,6.78186818266111
2,1,N,7,1,1,0,7.663894913165069
2,1,N,15,2,1,0,1.5114667721496315
2,1,N,17,1,3,0,1.898193933754694
2,1,N,18,3,4,0,2.399538000300067
2,1,N,18,1,1,0,3.1734155803825037
2,1,N,8,3,1,0,2.2648799224449743
1,1,N,19,1,4,0,1.691657576461722
2,1,N,18,2,4,0,2.907313972144224
2,1,N,9,1,5,0,1.788727914496676
1,1,N,11,4,4,0,14.575816384527077
1,2,N,9,2,5,0,3.716973370886036
2,2,N,19,0,5,0,0.6947733066169743
2,1,N,7,2,1,0,5.447102472407091
1,1,N,17,6,1,1,1.1461029997984025
1,1,N,8,5,4,1,9.550460728638969
1,3,N,7,6,3,1,7.933578112340418
2,1,N,17,5,4,1,3.110553122953349
2,1,N,11,2,5,0,1.236163163121469
1,2,N,8,3,1,0,1.9677070755663344
1,1,N,8,4,1,0,5.447725112917734
1,1,N,8,1,2,0,12.555623933642984
2,6,N,7,5,2,1,2.0454336834761517
1,4,N,9,5,3,1,4.936484597287777
1,1,N,19,2,2,0,4.45777286228096
1,1,N,18,5,1,1,1.787049170118898
2,2,N,19,3,4,0,1.010650395108664
1,1,N,14,3,2,0,2.6230754472605224
2,1,N,17,4,2,0,1.71867854022484
1,1,N,5,5,3,1,20.70924204727677
2,2,N,8,5,2,1,1.5367029126903455
2,3,N,15,5,1,1,3.45985332936822
2,1,N,7,0,2,0,20.50365600920172
1,1,N,7,4,2,0,2.107153791972195
1,1,N,7,2,1,0,8.109515024499995
2,1,N,19,0,2,0,1.3687030772722624
1,1,N,10,0,2,0,7.559988496148645
1,2,N,8,4,4,0,1.7933111580383176
1,1,N,9,4,3,0,2.375050267544449
1,1,N,19,1,3,0,3.493997025845462
2,3,N,18,1,3,0,6.452255536999683
2,1,N,11,6,3,1,1.1003844530126603
2,2,N,17,3,3,0,1.495807245861092
1,1,N,7,0,5,0,1.255079356241483
2,2,N,17,0,4,0,7.628866014807164
1,1,N,18,3,4,0,2.6353911675371906
1,1,N,9,1,5,0,10.018275407263436
2,1,N,17,3,3,0,1.7790958789543858
2,1,N,7,3,4,0,14.350052941615996
2,3,N,17,0,4,0,5.942235036684661
2,1,N,17,5,4,1,0.740977824424437
2,1,N,17,2,5,0,2.284992477570168
2,1,N,19,1,3,0,1.945348819357124
2,2,N,19,4,3,0,1.196983627288824
2,4,N,14,1,2,0,1.4908752305939132
1,1,N,23,1,2,0,2.9096949664236584
1,1,N,9,6,2,1,3.694354938870479
2,2,N,21,0,2,0,8.909270123817302
2,2,N,19,3,3,0,24.98139894450589
2,1,N,0,0,1,0,1.3288737928354069
2,1,N,9,3,3,0,28.60212063106029
1,1,N,18,2,4,0,1.721463342616286
1,1,N,10,0,2,0,0.9706832051753588
2,1,N,17,0,1,0,4.2083521179272685
2,2,N,17,5,1,1,0.8731715799702411
2,1,N,17,4,3,0,3.5689267733878958
1,1,N,19,6,1,1,2.4623785941072374
1,1,N,7,4,1,0,9.041370754145312
1,2,N,7,5,2,1,3.0128428845493667
2,5,N,18,4,4,0,1.983733504330016
2,1,N,14,5,2,1,5.435457365333264
2,1,N,15,1,1,0,0.918312513006714
1,1,N,7,1,1,0,4.185367937032235
1,1,N,1,6,4,1,0.7418174374973328
2,1,N,17,6,4,1,1.920586837267225
2,1,N,10,1,3,0,4.150126876693511
2,5,N,18,0,2,0,15.584282544158029
1,1,N,7,4,5,0,1.623520620501731
1,1,N,9,0,3,0,4.789202876053487
2,2,N,7,0,4,0,1.3853330052601271
2,1,N,18,3,3,0,1.796574752489834
2,1,N,0,6,5,1,0.9198152937953792
1,1,N,7,3,1,0,1.7726935207057617
2,2,N,9,4,1,0,1.8311065865197176
1,1,N,8,5,2,1,3.4385388187884613
1,1,N,18,1,3,0,1.2151408469038054
2,5,N,9,5,5,1,2.061382343928525
2,2,N,17,2,2,0,1.6522221512957047
1,1,N,19,3,5,0,2.321541763848157
1,1,N,18,3,3,0,3.119461690142664
1,1,N,8,0,5,0,0.7423168118022512
2,3,N,2,2,2,0,5.678511426353954
2,1,N,18,2,5,0,2.6879972369448906
1,1,N,19,2,5,0,6.974134771489046
1,1,N,22,6,2,1,8.120782723429901
2,6,N,17,6,1,1,6.454215804701216
2,1,N,7,5,1,1,1.019054542072662
1,1,N,9,3,2,0,14.148737365926843
1,1,N,9,2,4,0,5.269565518997401
2,1,N,7,1,3,0,3.350284629288709
2,5,N,21,1,3,0,1.1904779015065254
1,1,N,20,2,3,0,1.0547953948739994
2,1,N,10,3,2,0,2.8283439041081606
2,1,N,7,2,2,0,5.137537809145804
2,1,N,19,3,2,0,5.142915282298668
1,1,N,13,6,2,1,1.6169109374200548
2,1,N,8,5,3,1,1.8927604570329688
1,4,N,7,1,5,0,2.317032305799666
1,1,N,14,3,4,0,1.1589571824313496
2,1,N,18,3,3,0,0.9792448113769124
1,1,N,8,0,4,0,17.631696638971185
1,2,N,19,4,1,0,7.656022709619119
2,1,N,0,6,3,1,1.784573440101838
2,1,N,19,3,1,0,2.069216432471298
2,3,N,17,4,4,0,2.429010847590786
1,1,N,11,6,1,1,1.063542281087552
2,1,N,8,0,2,0,1.6917761592218017
1,1,N,8,2,4,0,4.985769020399087
2,1,N,10,4,2,0,3.4615533411583064
1,1,N,16,5,3,1,1.070231805569838
2,1,N,17,2,3,0,2.6705342019599585
2,6,N,12,4,5,0,1.751149241693125
2,1,N,17,4,4,0,0.6370280322903273
2,1,N,19,1,4,0,16.693396824610794
2,1,N,14,0,4,0,1.3143648239315142
1,1,N,22,6,1,1,6.1530272578722025
1,1,N,17,4,2,0,1.4515773274354622
2,1,N,6,3,3,0,1.4215935626507563
1,1,N,18,3,4,0,1.1158488980741503
1,2,N,22,4,2,0,3.854117243564137
2,1,N,21,6,1,1,18.94068192097001
2,1,N,13,6,1,1,2.8059816049026742
2,1,N,7,2,1,0,12.66103413566763
1,1,N,8,4,4,0,3.1483650901784386
1,1,N,17,5,5,1,2.252766421266936
1,1,N,17,1,2,0,1.750841701780689
2,1,N,22,1,4,0,0.8195419869536429
1,1,N,15,4,5,0,0.036096527211538
1,1,N,17,5,2,1,4.8432195495016455
1,1,N,15,3,5,0,2.1443298455341826
2,1,N,17,1,2,0,2.355422238262464
2,2,N,17,4,3,0,2.6903180978194534
2,1,N,9,2,3,0,6.297022331806635
2,1,N,7,1,1,0,1.4932750160252382
2,1,N,8,5,3,1,3.784848833011151
1,2,N,13,6,4,1,2.056393880540337
2,2,N,12,6,5,1,0.900831396125542
1,1,N,17,5,2,1,2.037001915574986
1,1,N,21,1,2,0,5.084774408589165
1,2,N,15,3,4,0,2.041554411267871
2,1,N,7,4,4,0,1.808879079934948
1,1,N,12,0,1,0,2.88227792819367
1,1,N,8,4,2,0,2.7786831396959277
1,2,N,19,2,5,0,3.8285822462552623
2,5,N,8,0,2,0,3.035708218101254
1,1,N,17,4,2,0,1.0730311038449878
2,2,N,19,0,1,0,3.851522433117115
1,1,N,19,3,4,0,2.4975296948814827
1,1,N,19,3,2,0,1.0181647578429929
2,6,N,17,3,4,0,3.530453689318545
2,1,N,19,2,5,0,2.020323157552528
2,1,N,7,0,5,0,2.8633167883917245
1,1,N,19,0,3,0,1.991767182466928
1,1,N,17,1,3,0,1.0890928310115169
2,1,N,18,1,4,0,0.7671724720783601
1,3,N,16,5,3,1,3.302749014864775
2,5,N,12,4,5,0,0.5952934745220018
2,1,N,18,4,2,0,2.405485166136886
1,4,N,8,4,1,0,0.971457491544072
2,1,N,18,1,4,0,2.105266257265792
1,1,N,7,3,2,0,13.84977638375834
1,1,N,7,4,3,0,5.832325041077104
2,1,N,8,0,2,0,0.4107855844912463
2,5,N,19,4,3,0,6.899795984698806
1,1,N,18,5,4,1,1.5403304557945985
2,1,N,18,3,4,0,18.63798348171583
2,1,N,17,0,4,0,16.7951969428306
1,2,N,19,5,1,1,1.6580217593395
2,1,N,2,3,5,0,8.192336162445118
2,1,N,17,3,2,0,4.537530904549972
2,1,N,19,0,2,0,1.1371199027261891
1,3,N,8,2,4,0,1.613728706754979
2,1,N,14,0,3,0,1.8083681289319224
2,5,N,17,2,1,0,3.211945859954334
1,1,N,3,6,3,1,5.808043319801018
2,1,N,14,6,4,1,20.008786751335663
1,1,Y,17,1,5,0,1.8609912095486008
2,2,N,7,6,4,1,3.918210429356283
2,1,N,6,1,4,0,1.1055306011236994
2,2,N,22,3,4,0,1.0879388201258648
2,2,N,9,2,3,0,3.2377209745315323
2,2,N,18,1,2,0,2.869660678737737
2,1,N,19,2,3,0,3.979312734592388
2,1,N,13,0,2,0,3.4145358238062435
1,2,N,9,5,4,1,2.160811075704214
1,1,N,17,6,5,1,1.8710814241188505
2,1,N,18,6,3,1,2.144762188906063
1,1,N,18,5,3,1,5.204340743657067
1,1,N,13,1,2,0,1.2739881321150506
2,1,N,8,6,1,1,0.8905078298083721
1,1,N,7,0,2,0,2.8953689815500607
2,2,N,7,3,3,0,1.5224076786210874
1,1,N,19,4,5,0,2.906446819222703
1,3,N,22,2,1,0,1.6376802294242272
1,3,N,8,3,2,0,3.325944268177344
1,1,N,7,2,4,0,1.1409877247589777
2,1,N,9,1,1,0,9.47186596217915
1,1,N,18,4,3,0,1.4457642413555434
2,1,N,8,1,2,0,4.145590599323197
2,1,N,3,2,3,0,4.555765356287415
2,1,N,21,3,1,0,3.402046575920155
1,1,N,8,6,5,1,27.451951798718703
2,6,N,10,3,2,0,1.2030116823286034
2,1,N,19,6,5,1,10.612079467613077
1,2,N,0,6,5,1,0.9042955603899414
1,1,N,9,1,5,0,0.8051827236955276
2,1,N,18,1,5,0,3.5798490176539506
2,1,N,18,0,2,0,0.4015154191133808
2,2,N,17,6,4,1,1.4807706564051937
1,1,N,18,2,2,0,1.5600954808598066
2,1,N,18,3,2,0,1.200698365171876
2,5,N,17,4,4,0,1.8198375073821444
1,1,N,8,5,5,1,7.616510193200517
1,3,N,18,6,5,1,2.640229599131806
1,1,N,9,2,2,0,1.689479926803253
2,1,N,7,6,4,1,2.3770457745841247
2,1,N,21,3,3,0,10.186380647000052
1,1,N,17,5,2,1,3.992878297798129
2,1,N,18,2,4,0,2.9314657515272304
1,1,N,21,1,1,0,2.4435498722002325
2,1,N,7,4,2,0,1.3750954898223189
1,1,N,6,0,2,0,2.6483013413943635
2,2,N,18,5,4,1,0.9178257657766862
1,1,N,8,4,3,0,2.397009085453745
2,1,N,7,1,2,0,1.1567173631999446
1,1,N,12,1,3,0,0.0
1,1,N,19,6,4,1,2.435815702588696
1,2,N,15,1,4,0,3.6186108619771433
2,1,N,20,5,4,1,2.427606680312709
1,1,N,2,6,2,1,2.249158740660213
1,2,N,15,5,3,1,16.420388825490203
2,1,N,8,1,4,0,5.798017144166884
2,1,N,17,5,3,1,3.0766580631571023
2,1,N,23,5,2,1,1.4010770347493242
1,1,Y,23,3,1,0,2.969118838049856
1,2,N,3,4,2,0,2.1240507438209946
2,5,N,18,0,2,0,0.9389625929284664
1,1,N,19,1,4,0,10.904125133733755
1,1,N,19,3,5,0,4.147554478611998
2,5,N,1,4,1,0,4.440072383472942
1,1,N,16,4,3,0,0.6246847556476881
2,5,N,18,1,4,0,0.6936420001121241
2,1,N,17,5,4,1,1.7316516300100604
2,1,N,3,2,2,0,6.385082586079825
2,1,N,9,2,3,0,1.9718624441954444
2,1,N,7,1,5,0,10.678581767495714
2,1,N,20,5,3,1,2.13176072313616
2,2,N,9,5,2,1,0.5350865272328473
1,1,N,12,2,2,0,0.7620420649214568
1,4,N,14,0,4,0,10.953695872358416
2,1,N,8,3,4,0,2.6193996673197413
2,6,N,16,4,1,0,12.58864779734176
2,1,N,12,6,3,1,2.056137469025637
1,1,N,17,0,5,0,1.1774633186973993
2,1,N,19,3,2,0,2.030588664489211
2,1,N,8,4,2,0,1.2358585181418025
2,1,N,23,0,2,0,8.58411393447906
1,1,N,7,5,2,1,10.170665080890377
1,1,N,20,3,3,0,1.073699229095272
1,2,N,22,5,4,1,0.8646355970994027
2,1,N,13,4,2,0,1.4430317230252947
1,1,N,19,1,1,0,7.277740703673344
2,1,N,19,0,5,0,7.959410621460956
2,1,N,7,6,4,1,4.232346551003265
1,1,N,19,4,3,0,5.207083906072016
2,1,N,19,6,2,1,7.691135585931715
2,2,N,8,4,3,0,1.4334669397618969
1,2,N,19,6,3,1,3.246685625710745
2,2,N,19,3,3,0,0.8433759195513316
2,2,N,9,6,5,1,1.3008119809424037
2,5,N,8,3,4,0,0.5862773708342759
1,1,N,17,1,5,0,2.583507197336655
2,1,N,9,4,3,0,1.6801322448017382
1,1,N,17,0,1,0,2.5606916584884805
2,5,N,8,1,4,0,1.8410837586109032
1,1,N,20,4,1,0,3.488183276510317
1,1,N,9,5,3,1,2.737922355916494
2,1,N,18,2,4,0,5.433203160679903
1,1,N,17,2,1,0,2.384948653756344
2,1,N,7,4,3,0,4.773217614254357
2,2,N,9,6,4,1,2.348277790447405
2,4,N,0,5,3,1,2.6682250177177806
2,2,N,19,4,2,0,0.9005599669924239
2,5,N,9,5,2,1,4.863123386472822
2,5,N,19,4,4,0,7.271184513218843
1,1,N,9,6,2,1,2.0711882802426427
2,1,N,9,4,1,0,2.217418444765068
2,1,N,7,6,5,1,0.412944486658629
1,1,N,9,0,2,0,13.096678301646351
2,1,N,7,4,2,0,1.5386298075083618
1,1,N,8,2,4,0,2.0624029792612766
2,1,N,9,3,1,0,11.326233058402575
2,1,N,20,4,5,0,7.1668625816346445
2,1,N,19,2,1,0,1.2025567461051665
2,1,N,18,5,4,1,2.139852865324969
2,1,N,10,4,1,0,2.419981485643462
2,1,N,8,1,5,0,1.2418006271913278
2,1,N,17,1,4,0,1.591478602544224
2,5,N,17,6,2,1,10.192365423994756
1,1,N,20,4,2,0,1.2470356152401108
1,1,N,7,2,2,0,1.5489449478432833
2,1,N,0,6,3,1,2.692416410780448
1,1,N,13,0,1,0,1.1073859722900898
2,5,N,18,4,3,0,5.543317279037589
2,5,N,7,4,1,0,9.832451787201682
2,5,N,18,4,4,0,3.836999286297151
2,1,N,7,4,5,0,2.96551061928936
1,3,N,17,6,1,1,1.0985286168078974
1,1,N,18,6,1,1,0.1498146787676096
2,2,N,18,0,1,0,1.8375038000654729
2,1,N,17,5,4,1,2.679997243600342
1,2,N,21,2,1,0,8.903068923667705
1,1,N,16,2,3,0,1.3006756939260116
1,1,N,17,6,2,1,1.2413930114760492
2,6,N,17,4,1,0,1.617136147562226
1,1,N,7,1,4,0,0.6263690471238156
1,1,N,9,4,2,0,0.9683100947374368
1,1,N,19,6,5,1,4.348156359376424
2,2,N,14,5,2,1,2.615726894453498
2,1,N,4,6,3,1,0.9058060432989608
2,6,N,12,2,2,0,0.6699750411210971
1,1,N,17,0,5,0,1.102836664428168
1,2,N,19,6,2,1,2.197103606682353
2,6,N,22,4,4,0,6.966480048631476
2,3,N,11,3,4,0,0.7718776093235414
2,1,N,0,4,4,0,6.637308942295083
2,1,N,2,6,3,1,7.346772593209378
1,1,N,19,5,4,1,1.412654961400831
1,1,N,23,1,1,0,2.982314023291698
1,2,N,8,4,5,0,1.1131618392150389
2,1,N,12,5,3,1,2.381619011859745
1,1,N,18,2,1,0,7.047776170163812
2,1,N,18,4,4,0,9.787880363158823
1,1,N,12,4,1,0,5.274274158160415
2,2,N,7,5,4,1,1.701789206885078
2,1,N,7,2,2,0,4.052378173575655
1,1,N,7,6,3,1,1.040188818026191
2,3,N,22,1,2,0,1.7821083915312508
2,3,N,20,0,2,0,4.463146839977925
1,1,N,19,0,4,0,14.305861906022155
1,2,N,17,1,4,0,5.125456464508054
2,1,N,0,3,3,0,9.207018992339572
2,1,N,17,5,2,1,13.699413770368622
2,1,N,2,1,4,0,3.947516828108881
2,1,N,17,4,5,0,2.7042524929955394
2,1,N,18,1,1,0,26.32941653776512
2,2,N,9,3,3,0,21.76869123741934
1,1,N,17,2,1,0,3.646001721859399
1,1,N,9,5,3,1,17.35461566550806
1,2,N,8,2,3,0,3.8793531051718975
1,2,N,9,1,2,0,7.10044897562262
2,5,N,18,5,5,1,3.516959090159396
2,5,N,10,5,4,1,1.186787339326316
2,1,N,17,1,5,0,2.803063100198797
1,3,N,8,0,2,0,5.803280422096652
2,2,N,11,2,3,0,9.765928558580717
1,1,N,10,2,4,0,9.301953535645998
2,2,N,7,4,2,0,9.94691622905707
1,1,N,14,3,3,0,0.8424956994560432
1,1,N,16,5,2,1,1.013748321905444
2,1,N,19,5,3,1,5.51227424693805
1,1,N,10,2,2,0,4.755505308379154
1,1,N,17,3,4,0,2.277502047036987
2,1,N,18,3,5,0,4.291320681459913
2,2,N,23,6,1,1,2.064404328116835
2,1,N,9,6,1,1,1.747144168602248
2,2,N,19,1,3,0,3.043233652371616
2,5,N,17,5,2,1,2.161343755813355
2,1,N,15,5,2,1,1.0051698746704578
2,1,N,7,0,1,0,2.957678022726869
1,2,N,7,3,3,0,8.026761500985684
1,1,N,18,2,2,0,2.7317847769826216
1,1,N,17,2,1,0,1.6498566350770192
1,1,N,19,1,1,0,2.7516922744444687
1,1,N,19,4,1,0,2.985132644345292
2,1,N,17,0,2,0,1.426028676456495
1,1,N,20,4,5,0,3.25875558750437
2,1,N,17,3,5,0,3.615364666835944
2,2,N,17,4,3,0,1.4533903118230391
2,1,N,20,5,1,1,2.997688277004721
1,1,N,22,4,1,0,1.5047129001731463
2,5,N,21,2,3,0,3.5735493626762604
2,5,N,8,1,5,0,2.14048093149436
2,1,N,19,2,1,0,1.6024496814673856
1,1,N,18,5,5,1,19.7491926315838
2,1,N,19,5,2,1,1.5282552503822262
2,1,N,18,5,2,1,1.830379895633177
2,1,N,18,4,1,0,1.7414590052430912
1,1,N,18,2,4,0,1.2655666559869203
2,1,N,17,3,1,0,2.9661865576372795
1,1,N,8,2,2,0,3.6236547383694457
1,2,N,1,0,5,0,0.5498641624152085
2,4,N,17,6,1,1,1.844399099345313
1,1,N,8,2,4,0,2.3050528863649182
1,1,N,9,5,2,1,1.662648236576834
1,1,N,17,5,5,1,2.19437482432494
2,1,N,7,0,2,0,2.802139856132769
1,1,N,17,4,3,0,4.695133602462625
1,1,N,7,1,3,0,3.65807649247733
1,1,N,5,4,5,0,2.405692774379276
1,1,N,18,2,5,0,2.143217293720112
1,1,N,7,3,4,0,1.2118079488132727
2,1,N,9,4,5,0,1.2476103500083149
1,1,N,9,3,3,0,26.427962244692573
2,1,N,7,6,4,1,4.043628857465478
2,1,N,19,2,3,0,2.3847340187062884
1,1,N,19,0,3,0,2.2204480830721143
2,2,N,23,3,5,0,1.4751393139226938
1,1,N,8,0,2,0,1.9424449308512437
2,6,N,7,5,4,1,1.486836321479542
1,1,N,7,4,2,0,4.406172457222847
1,1,N,18,1,4,0,11.682683179920629
2,1,N,20,0,4,0,2.9654369228987343
1,1,N,2,6,2,1,1.6891323597270418
2,2,N,17,0,5,0,3.712187209586423
1,2,N,9,5,4,1,2.65513172308844
2,1,N,10,2,4,0,0.8486772997328743
2,1,N,8,3,4,0,1.279967279161366
2,3,N,18,5,4,1,4.449873053017732
1,1,N,18,2,2,0,4.34196435765904
2,1,N,0,0,2,0,4.026462286852116
2,6,N,3,5,3,1,2.6881770150795536
2,4,N,18,6,5,1,7.566223033867714
2,1,N,19,3,1,0,1.858443269729643
2,1,N,19,1,2,0,1.3907702214696989
2,1,N,9,2,1,0,0.67294902316256
2,1,N,20,1,1,0,1.0772968618989542
2,1,N,17,6,3,1,1.2173539290996245
1,3,N,20,6,4,1,5.191634680640397
1,1,N,14,5,4,1,2.2412701959249755
1,1,N,9,3,4,0,0.6188633848164712
2,1,N,19,5,4,1,2.3215464897057503
1,1,N,9,0,4,0,12.438058799639194
2,1,N,8,4,4,0,5.232824219252074
2,2,N,9,1,4,0,6.405153167328685
1,2,N,21,6,3,1,9.80722883407303
1,2,N,18,0,2,0,2.2613339884289148
2,1,N,7,1,4,0,2.61618889807821
2,1,N,18,3,5,0,2.4328430917191666
2,1,N,19,1,1,0,1.9349734494885804
1,1,N,8,1,2,0,6.251162968392822
2,6,N,7,5,2,1,3.5282645158343837
2,1,N,7,4,4,0,2.987066542097093
2,1,N,17,1,3,0,2.2444048187796017
2,1,N,23,1,1,0,1.7535201996626952
2,2,N,15,6,3,1,1.3778828612052465
1,1,N,17,3,2,0,0.7285401588208676
2,1,N,17,5,4,1,3.508629483846053
2,1,N,19,1,2,0,5.228880767516742
1,1,N,9,5,3,1,3.633144697670176
2,1,N,8,3,2,0,1.907573727238862
1,1,N,17,2,2,0,9.299887147992168
1,1,N,19,0,4,0,1.570629488400189
1,1,N,17,5,4,1,5.636014392788446
2,2,N,12,2,4,0,0.7193231225220326
1,4,N,17,3,5,0,28.59031399956389
2,1,N,18,2,4,0,1.6360322464315664
2,1,N,7,1,4,0,1.3075664031295722
2,1,N,19,1,1,0,5.975547985956852
1,2,N,17,1,1,0,2.7863745210680007
2,1,N,4,6,4,1,0.4777896280657852
1,3,N,9,5,1,1,1.5032974605208496
1,1,N,9,1,4,0,4.229721539416941
1,1,N,8,2,2,0,0.8249827827374381
1,1,N,23,6,2,1,4.537569745268792
2,1,N,7,1,4,0,1.147915611892194
2,1,N,8,1,4,0,6.988196540272783
2,1,N,9,1,3,0,4.565548515924949
1,1,N,22,1,2,0,2.240874040906592
1,1,N,12,6,3,1,2.4067370086529687
1,2,N,18,5,3,1,3.198671092439334
2,2,N,8,0,5,0,6.156330069249521
2,1,N,19,1,3,0,2.9169728463649465
1,1,N,8,2,3,0,1.584410525112921
2,1,N,17,5,5,1,1.876718851154536
2,6,N,9,5,5,1,2.3938099472943337
2,1,N,14,1,2,0,0.3066917202523885
2,2,N,18,5,2,1,2.21707725826965
2,1,N,2,5,3,1,4.982033545481915
2,1,N,22,4,2,0,0.3214188103734014
1,2,N,10,2,5,0,1.0611153517164416
1,1,N,9,2,4,0,2.858083155814269
1,1,N,19,2,1,0,2.546815295819625
2,5,N,21,4,1,0,2.573048106734148
2,1,N,21,0,5,0,0.9457419014092386
1,2,N,18,4,4,0,1.1972796673186352
2,5,N,9,3,1,0,3.365158804106231
2,2,N,17,5,2,1,1.0262912557399289
2,5,N,7,6,4,1,1.843142363940948
2,1,N,21,2,1,0,4.318595679945525
